client_id,age,occupation,income,risk_profile,savings_rate,n_holdings,invested_total,current_total,pnl_pct,redemptions_90d,sip_missed_3m,sip_active,idle_cash,has_insurance,has_elss,has_debt,large_cap_pct,is_hni,behavioral_risk_label,priority_label,health_score_label,lead_label
CL5144,38,Self-Employed,250000,Aggressive,0.407,3,625896,512244.0,-0.182,1,1,1,0,0,0,0,0.0,0,high,1,60.4,1
CL5145,48,Salaried,50000,Conservative,0.67,4,1089972,1357391.0,0.245,0,0,1,400000,0,1,0,0.461,0,low,0,57.8,1
CL5146,55,Salaried,700000,Moderate,0.392,3,542021,659019.0,0.216,0,1,1,50000,0,1,0,0.0,1,low,1,73.4,1
CL5147,46,Business Owner,50000,Conservative,0.531,4,1021808,925711.0,-0.094,0,0,1,0,1,1,1,0.0,0,low,0,100.0,1
CL5148,46,Business Owner,700000,Conservative,0.628,1,21729,18858.0,-0.132,0,0,1,400000,1,1,0,0.0,1,medium,1,90.5,1
CL5149,48,Salaried,400000,Aggressive,0.27,5,765163,832409.0,0.088,0,1,0,50000,1,1,0,0.535,1,high,1,83.4,0
CL5150,43,Business Owner,35000,Moderate,0.428,2,610208,590138.0,-0.033,1,1,1,400000,1,1,1,0.0,0,medium,0,96.1,1
CL5151,31,Salaried,75000,Conservative,0.431,2,298100,275166.0,-0.077,0,1,0,50000,0,0,0,0.338,0,high,0,54.2,0
CL5152,29,Self-Employed,35000,Aggressive,0.453,3,565339,580046.0,0.026,0,0,1,400000,1,0,0,0.355,0,low,0,68.6,1
CL5153,42,Salaried,75000,Conservative,0.595,4,781990,794667.0,0.016,2,1,1,0,0,1,1,0.729,0,high,0,57.7,1
CL5154,31,Self-Employed,150000,Moderate,0.568,1,156969,127483.0,-0.188,0,0,1,0,0,0,0,0.0,0,low,0,51.4,0
CL5155,38,Salaried,35000,Conservative,0.42,5,829083,1033977.0,0.247,0,0,1,0,1,1,1,0.703,0,low,0,73.5,1
CL5156,39,Self-Employed,100000,Conservative,0.521,5,920616,1133526.0,0.231,4,1,1,50000,0,1,1,0.865,0,high,1,62.7,0
CL5157,49,Business Owner,75000,Moderate,0.58,5,1013979,1175992.0,0.16,0,0,1,150000,1,1,1,0.0,0,low,0,99.2,0
CL5158,52,Salaried,250000,Moderate,0.292,0,0,0.0,0.0,0,0,1,0,1,0,0,0.0,0,low,0,82.0,1
CL5159,23,Salaried,700000,Aggressive,0.294,0,0,0.0,0.0,0,0,1,0,0,0,0,0.0,1,low,1,50.2,1
CL5160,31,Salaried,700000,Conservative,0.351,5,819787,666072.0,-0.188,0,1,1,10000,0,1,1,0.0,1,low,1,81.3,1
CL5161,61,Business Owner,700000,Moderate,0.071,3,681898,550050.0,-0.193,0,0,1,0,0,1,0,0.0,1,low,0,62.9,0
CL5162,50,Business Owner,75000,Conservative,0.33,1,104208,99541.0,-0.045,0,1,1,0,0,0,0,0.0,0,medium,0,68.6,1
CL5163,28,Business Owner,100000,Moderate,0.128,1,105636,131453.0,0.244,1,2,1,150000,1,0,0,0.0,0,high,0,70.3,1
CL5164,47,Self-Employed,75000,Aggressive,0.544,0,0,0.0,0.0,1,0,1,400000,0,0,0,0.0,0,medium,0,62.6,1
CL5165,25,Self-Employed,50000,Moderate,0.368,0,0,0.0,0.0,0,0,1,10000,1,0,0,0.0,0,low,0,66.5,1
CL5166,34,Self-Employed,75000,Moderate,0.419,3,1020896,1106852.0,0.084,0,0,1,150000,1,0,1,0.843,0,medium,0,72.1,1
CL5167,45,Self-Employed,35000,Moderate,0.459,1,341707,375193.0,0.098,0,0,1,0,1,0,0,0.0,0,low,0,86.5,1
CL5168,52,Salaried,150000,Moderate,0.618,1,199309,199825.0,0.003,1,0,1,400000,1,0,0,0.0,0,medium,0,81.3,1
CL5169,37,Business Owner,100000,Aggressive,0.184,3,620481,737406.0,0.188,0,0,1,150000,0,1,0,0.0,0,low,0,61.2,0
CL5170,38,Business Owner,35000,Aggressive,0.618,5,1244636,1482172.0,0.191,0,0,1,10000,1,1,1,0.0,0,low,0,98.0,1
CL5171,53,Salaried,75000,Conservative,0.299,5,906091,876043.0,-0.033,0,0,1,150000,1,0,1,0.602,0,low,0,88.5,1
CL5172,42,Business Owner,400000,Moderate,0.393,2,553900,606146.0,0.094,2,0,1,150000,0,0,1,0.0,1,medium,0,78.2,1
CL5173,58,Business Owner,100000,Moderate,0.498,5,1179513,1162932.0,-0.014,1,1,0,0,0,0,1,0.378,0,high,0,84.6,1
CL5174,46,Business Owner,150000,Conservative,0.44,0,0,0.0,0.0,0,1,1,0,1,0,0,0.0,0,medium,0,83.2,1
CL5175,46,Business Owner,250000,Moderate,0.622,1,179006,158567.0,-0.114,0,0,1,0,0,0,0,0.0,0,low,0,67.0,1
CL5176,49,Self-Employed,700000,Aggressive,0.222,4,778952,659243.0,-0.154,0,0,1,0,0,1,0,0.555,1,medium,1,66.1,1
CL5177,40,Self-Employed,75000,Moderate,0.6,1,101727,101817.0,0.001,0,2,0,10000,0,0,0,0.0,0,high,0,54.6,0
CL5178,37,Self-Employed,75000,Aggressive,0.483,0,0,0.0,0.0,1,1,1,0,0,0,0,0.0,0,high,0,51.0,1
CL5179,26,Self-Employed,100000,Conservative,0.364,2,279366,271316.0,-0.029,0,0,1,0,1,0,0,0.0,0,low,0,77.6,1
CL5180,44,Business Owner,400000,Conservative,0.535,5,600579,581344.0,-0.032,1,0,1,50000,0,1,0,0.567,1,medium,0,67.5,0
CL5181,51,Salaried,700000,Moderate,0.412,3,445668,474225.0,0.064,0,0,1,400000,1,0,1,0.0,1,low,1,92.9,1
CL5182,37,Self-Employed,35000,Aggressive,0.562,5,304462,246551.0,-0.19,0,1,1,10000,1,1,1,0.306,0,high,1,98.3,1
CL5183,48,Salaried,150000,Conservative,0.405,0,0,0.0,0.0,0,2,1,50000,0,0,0,0.0,0,medium,0,63.4,1
CL5184,60,Salaried,35000,Moderate,0.526,2,413574,376329.0,-0.09,0,2,1,400000,0,1,0,0.402,0,medium,0,63.1,1
CL5185,35,Business Owner,50000,Moderate,0.364,4,831108,957830.0,0.152,0,0,0,10000,0,0,0,0.344,0,low,0,64.2,0
CL5186,52,Business Owner,35000,Moderate,0.344,5,729746,742141.0,0.017,0,0,1,150000,0,0,0,0.532,0,low,0,62.1,1
CL5187,23,Self-Employed,400000,Moderate,0.382,5,823908,838271.0,0.017,0,0,0,10000,0,0,1,0.732,1,medium,0,52.5,1
CL5188,52,Salaried,700000,Aggressive,0.479,1,199705,208306.0,0.043,0,1,1,150000,0,0,0,0.363,1,medium,0,70.3,0
CL5189,44,Salaried,50000,Conservative,0.334,5,965063,1069956.0,0.109,1,0,0,50000,0,0,1,0.814,0,high,0,53.6,0
CL5190,43,Business Owner,35000,Moderate,0.731,5,922350,824292.0,-0.106,2,1,1,0,0,1,1,0.0,0,high,1,78.0,1
CL5191,23,Salaried,700000,Moderate,0.077,5,919876,982903.0,0.069,1,1,1,0,1,1,1,0.557,1,high,1,100.0,0
CL5192,60,Self-Employed,75000,Conservative,0.14,1,40434,44182.0,0.093,0,1,0,0,1,0,1,0.0,0,medium,0,98.1,0
CL5193,60,Salaried,100000,Aggressive,0.05,0,0,0.0,0.0,0,0,1,400000,1,0,0,0.0,0,low,0,84.1,1
CL5194,26,Business Owner,35000,Aggressive,0.386,5,1251394,1273220.0,0.017,1,0,1,400000,0,1,1,0.612,0,low,0,59.0,1
CL5195,42,Self-Employed,50000,Aggressive,0.291,4,839309,525885.0,-0.373,1,1,1,10000,1,1,0,0.0,0,high,1,85.5,1
CL5196,32,Self-Employed,400000,Moderate,0.547,5,1281451,1256916.0,-0.019,1,0,0,0,0,0,1,0.0,1,medium,1,68.2,0
CL5197,27,Business Owner,75000,Aggressive,0.05,5,937693,775513.0,-0.173,0,0,1,150000,0,1,1,0.0,0,medium,0,83.3,0
CL5198,47,Self-Employed,700000,Aggressive,0.642,0,0,0.0,0.0,0,1,0,0,1,0,0,0.0,1,medium,0,90.6,0
CL5199,31,Salaried,150000,Aggressive,0.232,4,1034438,893237.0,-0.136,0,0,1,0,1,0,0,0.573,0,low,0,70.6,0
CL5200,34,Business Owner,35000,Conservative,0.227,5,777787,806162.0,0.036,1,0,1,0,1,0,1,0.88,0,medium,0,65.0,1
CL5201,30,Self-Employed,75000,Aggressive,0.286,3,808773,859144.0,0.062,1,0,1,0,1,1,0,0.312,0,medium,0,80.0,1
CL5202,40,Business Owner,35000,Conservative,0.246,4,1371129,1308650.0,-0.046,0,0,1,50000,0,1,0,0.547,0,low,0,63.5,0
CL5203,56,Salaried,400000,Conservative,0.162,1,325772,297964.0,-0.085,0,1,1,10000,0,0,0,0.0,1,medium,0,67.7,1
CL5204,48,Business Owner,400000,Moderate,0.503,3,531935,496340.0,-0.067,0,1,1,400000,0,0,0,0.799,1,medium,0,44.0,1
CL5205,26,Business Owner,35000,Conservative,0.359,0,0,0.0,0.0,0,0,1,150000,0,0,0,0.0,0,low,0,61.7,1
CL5206,26,Self-Employed,35000,Moderate,0.39,3,818577,983956.0,0.202,2,0,1,0,0,0,0,0.551,0,medium,0,53.9,1
CL5207,48,Self-Employed,35000,Conservative,0.406,5,1054411,996671.0,-0.055,0,0,1,400000,1,1,0,0.486,0,low,0,77.3,1
CL5208,57,Self-Employed,100000,Moderate,0.288,4,667186,729187.0,0.093,0,0,1,400000,0,1,0,0.371,0,low,0,59.9,1
CL5209,53,Self-Employed,400000,Moderate,0.429,2,411471,475438.0,0.155,0,0,1,50000,0,0,0,0.822,1,medium,0,48.3,1
CL5210,29,Self-Employed,250000,Moderate,0.362,5,1387108,1681268.0,0.212,1,1,0,0,1,0,0,0.335,0,high,0,78.1,0
CL5211,50,Self-Employed,700000,Aggressive,0.31,3,606612,714328.0,0.178,0,1,1,10000,1,0,1,0.0,1,medium,0,100.0,1
CL5212,43,Self-Employed,100000,Aggressive,0.512,5,546332,585795.0,0.072,0,0,1,0,1,1,1,0.0,0,low,0,99.1,1
CL5213,24,Self-Employed,100000,Aggressive,0.33,0,0,0.0,0.0,0,1,1,0,0,0,0,0.0,0,low,0,56.3,1
CL5214,32,Business Owner,35000,Conservative,0.4,1,70770,79335.0,0.121,0,0,1,50000,0,0,0,0.0,0,low,0,58.7,1
CL5215,62,Business Owner,35000,Moderate,0.465,2,593135,474531.0,-0.2,1,0,1,10000,0,0,1,0.0,0,medium,0,76.8,1
CL5216,48,Salaried,400000,Aggressive,0.362,0,0,0.0,0.0,0,1,1,50000,0,0,0,0.0,1,medium,0,65.5,1
CL5217,40,Self-Employed,35000,Conservative,0.492,4,786463,902083.0,0.147,0,0,1,50000,1,0,1,0.829,0,low,0,64.3,1
CL5218,31,Salaried,400000,Conservative,0.492,2,148514,137891.0,-0.072,1,0,1,0,1,0,0,0.0,1,medium,0,74.3,1
CL5219,34,Self-Employed,150000,Moderate,0.05,5,1336901,1074781.0,-0.196,0,1,1,50000,1,1,0,0.824,0,medium,1,65.5,1
CL5220,62,Salaried,100000,Aggressive,0.331,4,732617,683058.0,-0.068,2,0,1,150000,0,0,1,0.0,0,high,0,80.1,1
CL5221,51,Salaried,400000,Aggressive,0.563,2,532808,638414.0,0.198,0,0,1,400000,1,0,0,0.0,1,low,0,91.2,1
CL5222,51,Self-Employed,100000,Aggressive,0.8,5,1116503,1149989.0,0.03,0,1,1,0,0,1,0,0.729,0,medium,0,43.0,0
CL5223,39,Business Owner,75000,Aggressive,0.303,0,0,0.0,0.0,0,0,0,10000,1,0,0,0.0,0,medium,0,72.3,0
CL5224,33,Business Owner,700000,Moderate,0.463,1,126253,169403.0,0.342,0,0,1,400000,1,0,0,0.0,1,low,1,72.4,1
CL5225,28,Salaried,250000,Conservative,0.514,0,0,0.0,0.0,1,0,1,50000,1,0,0,0.0,0,medium,0,74.9,1
CL5226,23,Salaried,400000,Conservative,0.478,0,0,0.0,0.0,0,0,1,50000,1,0,0,0.0,1,low,0,83.1,1
CL5227,55,Business Owner,700000,Aggressive,0.291,1,182756,159918.0,-0.125,0,0,0,10000,1,0,0,0.0,1,medium,1,85.6,0
CL5228,46,Business Owner,75000,Conservative,0.403,4,1290802,1625752.0,0.259,0,1,1,10000,0,0,0,0.44,0,medium,0,65.8,1
CL5229,59,Salaried,400000,Aggressive,0.597,1,153043,170473.0,0.114,2,1,1,50000,1,0,0,0.0,1,high,1,86.7,1
CL5230,24,Self-Employed,50000,Moderate,0.461,4,1155485,1299849.0,0.125,0,0,1,0,1,1,1,0.726,0,low,0,81.2,0
CL5231,37,Self-Employed,50000,Aggressive,0.276,1,271328,240632.0,-0.113,3,0,0,150000,1,0,0,0.363,0,high,1,76.6,1
CL5232,25,Business Owner,150000,Aggressive,0.469,5,1297843,1573605.0,0.212,0,0,1,0,1,1,1,0.466,0,low,0,100.0,0
CL5233,43,Salaried,50000,Aggressive,0.367,4,644669,510605.0,-0.208,0,0,1,50000,1,1,0,0.0,0,low,1,90.0,0
CL5234,29,Business Owner,150000,Moderate,0.269,5,747990,597022.0,-0.202,2,1,1,150000,0,0,0,0.704,0,high,1,40.1,1
CL5235,26,Business Owner,700000,Moderate,0.35,3,246646,240857.0,-0.023,0,0,1,400000,0,0,1,0.0,1,low,0,68.2,0
CL5236,47,Business Owner,35000,Conservative,0.565,3,413520,428706.0,0.037,0,0,1,10000,1,0,1,0.0,0,low,0,98.7,0
CL5237,28,Salaried,250000,Moderate,0.43,5,1203851,979589.0,-0.186,0,1,1,400000,0,1,0,0.0,0,medium,0,67.5,1
CL5238,39,Self-Employed,100000,Moderate,0.224,4,1227069,836577.0,-0.318,0,0,1,50000,0,0,1,0.757,0,low,0,52.5,0
CL5239,27,Self-Employed,150000,Conservative,0.407,0,0,0.0,0.0,0,0,1,10000,1,0,0,0.0,0,low,0,72.4,1
CL5240,61,Self-Employed,400000,Conservative,0.313,5,1399596,1358621.0,-0.029,1,0,1,150000,1,1,1,0.556,1,medium,0,98.2,1
CL5241,31,Business Owner,700000,Conservative,0.46,5,679772,675303.0,-0.007,0,0,1,50000,1,1,1,0.0,1,low,0,95.9,0
CL5242,41,Salaried,250000,Conservative,0.643,3,745196,626666.0,-0.159,0,1,1,50000,1,0,0,0.779,0,medium,0,53.8,0
CL5243,50,Salaried,250000,Aggressive,0.388,1,217355,191776.0,-0.118,0,1,1,50000,0,0,0,0.0,0,medium,0,68.4,1
CL5244,46,Self-Employed,150000,Aggressive,0.448,2,506142,421369.0,-0.167,0,0,1,150000,1,0,0,0.882,0,medium,0,68.7,1
CL5245,38,Self-Employed,700000,Aggressive,0.687,2,593654,633666.0,0.067,1,0,1,0,0,0,0,0.0,1,medium,1,64.5,1
CL5246,26,Self-Employed,150000,Conservative,0.47,2,507976,440871.0,-0.132,1,0,1,400000,1,0,0,0.0,0,medium,0,74.5,1
CL5247,62,Salaried,35000,Aggressive,0.408,5,952809,841643.0,-0.117,0,1,1,400000,0,1,1,0.0,0,high,1,75.3,1
CL5248,56,Salaried,700000,Moderate,0.41,5,1173820,1502303.0,0.28,0,0,1,400000,0,1,0,0.491,1,low,0,58.9,0
CL5249,40,Self-Employed,75000,Conservative,0.3,1,156070,125333.0,-0.197,0,0,1,150000,1,1,0,0.0,0,low,0,86.6,1
CL5250,42,Business Owner,400000,Aggressive,0.283,3,1059022,1043268.0,-0.015,1,0,1,150000,1,1,0,0.0,1,high,0,89.3,1
CL5251,48,Self-Employed,100000,Aggressive,0.325,1,106799,95948.0,-0.102,0,0,1,50000,0,0,1,0.0,0,low,1,81.6,1
CL5252,45,Business Owner,700000,Moderate,0.448,1,301551,228836.0,-0.241,0,0,0,50000,0,0,1,0.0,1,high,1,83.1,1
CL5253,48,Salaried,75000,Aggressive,0.504,3,504538,494546.0,-0.02,1,0,1,0,0,0,1,0.0,0,medium,0,78.5,0
CL5254,24,Salaried,100000,Aggressive,0.05,5,1013906,908387.0,-0.104,0,1,1,400000,0,1,1,0.735,0,medium,0,66.5,1
CL5255,56,Self-Employed,400000,Moderate,0.259,1,59844,61661.0,0.03,1,0,1,0,0,0,0,0.0,1,low,0,62.4,1
CL5256,59,Salaried,75000,Moderate,0.482,3,534994,640688.0,0.198,0,0,1,50000,0,1,1,0.0,0,low,0,77.1,1
CL5257,51,Business Owner,50000,Moderate,0.408,4,887776,861280.0,-0.03,1,1,1,400000,0,1,1,0.0,0,high,0,76.6,1
CL5258,43,Business Owner,75000,Aggressive,0.506,0,0,0.0,0.0,0,0,1,0,1,0,0,0.0,0,low,0,73.2,1
CL5259,35,Salaried,150000,Conservative,0.533,3,418567,353428.0,-0.156,0,0,1,0,1,0,0,0.0,0,low,0,74.7,1
CL5260,45,Business Owner,250000,Conservative,0.481,1,312223,284040.0,-0.09,0,0,0,150000,0,0,0,0.567,0,medium,0,71.4,0
CL5261,61,Self-Employed,35000,Conservative,0.568,3,831021,785002.0,-0.055,0,0,1,0,0,0,1,0.0,0,low,0,82.5,1
CL5262,48,Self-Employed,150000,Conservative,0.307,4,520738,559023.0,0.074,0,0,1,10000,0,0,1,0.0,0,low,0,78.5,1
CL5263,34,Salaried,50000,Conservative,0.222,1,177239,154620.0,-0.128,0,1,1,50000,0,0,0,0.0,0,high,1,49.8,1
CL5264,61,Self-Employed,50000,Aggressive,0.05,4,521065,607583.0,0.166,0,0,1,50000,0,1,1,0.0,0,low,0,87.7,0
CL5265,50,Self-Employed,75000,Aggressive,0.493,1,41554,46083.0,0.109,1,1,0,10000,1,0,0,0.0,0,medium,0,83.8,0
CL5266,36,Self-Employed,250000,Moderate,0.513,3,897391,542413.0,-0.396,1,0,1,0,0,0,1,0.0,0,medium,0,71.6,1
CL5267,50,Self-Employed,100000,Aggressive,0.266,2,579378,467497.0,-0.193,1,0,1,150000,1,0,0,0.0,0,high,1,86.9,0
CL5268,24,Salaried,400000,Conservative,0.445,3,761451,828286.0,0.088,1,0,0,400000,1,0,1,0.0,1,medium,0,92.7,0
CL5269,40,Business Owner,75000,Moderate,0.319,1,339724,356736.0,0.05,0,0,1,0,0,1,0,0.0,0,low,0,59.3,1
CL5270,34,Self-Employed,150000,Moderate,0.373,1,350665,380161.0,0.084,1,0,1,50000,1,0,0,0.0,0,medium,0,68.5,1
CL5271,53,Salaried,75000,Aggressive,0.441,4,334729,279030.0,-0.166,0,0,1,0,1,1,1,0.0,0,low,1,100.0,0
CL5272,60,Business Owner,100000,Aggressive,0.584,0,0,0.0,0.0,1,0,0,0,1,0,0,0.0,0,high,0,81.2,1
CL5273,46,Self-Employed,250000,Moderate,0.453,3,800339,850758.0,0.063,0,0,1,150000,0,1,1,0.442,0,low,0,90.4,1
CL5274,42,Salaried,35000,Moderate,0.631,5,889176,753749.0,-0.152,1,0,1,50000,0,1,1,0.515,0,high,1,77.5,0
CL5275,39,Salaried,100000,Conservative,0.353,5,1612797,1626376.0,0.008,1,0,1,150000,0,1,1,0.71,0,low,0,60.7,1
CL5276,61,Business Owner,50000,Moderate,0.069,4,590012,604138.0,0.024,0,0,1,50000,0,1,0,0.72,0,low,0,43.3,0
CL5277,31,Self-Employed,35000,Aggressive,0.389,2,355570,388719.0,0.093,1,1,0,150000,1,1,0,0.0,0,high,1,88.2,0
CL5278,27,Business Owner,400000,Conservative,0.338,0,0,0.0,0.0,0,0,1,10000,1,0,0,0.0,1,medium,0,74.5,1
CL5279,36,Salaried,400000,Aggressive,0.533,3,738936,648319.0,-0.123,0,0,1,0,1,1,0,0.0,1,medium,1,87.7,1
CL5280,61,Salaried,700000,Conservative,0.467,0,0,0.0,0.0,1,0,0,150000,0,0,0,0.0,1,medium,1,67.2,1
CL5281,30,Salaried,250000,Moderate,0.414,1,350672,272716.0,-0.222,0,2,1,0,0,0,0,0.0,0,high,1,54.4,0
CL5282,34,Self-Employed,250000,Aggressive,0.388,1,375026,352106.0,-0.061,0,0,1,150000,1,0,0,0.0,0,low,0,77.7,1
CL5283,58,Self-Employed,35000,Aggressive,0.349,3,861440,646743.0,-0.249,1,0,1,10000,1,0,1,0.358,0,medium,0,100.0,1
CL5284,48,Salaried,100000,Aggressive,0.658,2,610997,535457.0,-0.124,0,0,1,400000,1,0,0,0.474,0,low,0,92.0,1
CL5285,28,Self-Employed,100000,Conservative,0.401,4,1028851,939737.0,-0.087,1,0,1,50000,1,0,0,0.712,0,low,0,57.0,1
CL5286,62,Salaried,250000,Conservative,0.312,4,893059,1024514.0,0.147,1,0,1,0,1,1,1,0.0,0,medium,0,96.1,0
CL5287,32,Salaried,35000,Aggressive,0.13,5,1408991,1373111.0,-0.025,0,1,1,150000,1,1,1,0.0,0,medium,0,100.0,1
CL5288,57,Salaried,35000,Moderate,0.432,0,0,0.0,0.0,1,0,1,50000,0,0,0,0.0,0,medium,0,68.5,1
CL5289,28,Salaried,75000,Moderate,0.333,4,1008667,939649.0,-0.068,1,0,0,10000,1,1,1,0.0,0,medium,0,100.0,0
CL5290,58,Salaried,50000,Moderate,0.42,0,0,0.0,0.0,0,0,1,10000,1,0,0,0.0,0,low,0,82.0,1
CL5291,30,Salaried,150000,Moderate,0.614,0,0,0.0,0.0,1,0,1,150000,0,0,0,0.0,0,medium,0,56.4,1
CL5292,47,Self-Employed,50000,Conservative,0.301,0,0,0.0,0.0,0,0,0,10000,1,0,0,0.0,0,low,0,83.4,0
CL5293,45,Business Owner,150000,Aggressive,0.198,0,0,0.0,0.0,0,0,1,400000,0,0,0,0.0,0,low,0,57.7,1
CL5294,35,Business Owner,150000,Conservative,0.348,0,0,0.0,0.0,0,0,1,150000,0,0,0,0.0,0,low,0,60.5,1
CL5295,43,Self-Employed,75000,Moderate,0.322,1,319989,416700.0,0.302,1,1,1,10000,1,0,0,0.0,0,high,1,80.9,1
CL5296,50,Self-Employed,50000,Moderate,0.153,0,0,0.0,0.0,0,0,1,400000,1,0,0,0.0,0,low,0,82.2,1
CL5297,59,Salaried,700000,Conservative,0.565,0,0,0.0,0.0,0,0,1,400000,0,0,0,0.0,1,low,1,59.4,1
CL5298,44,Business Owner,75000,Moderate,0.41,0,0,0.0,0.0,0,0,1,50000,0,0,0,0.0,0,low,0,46.0,1
CL5299,29,Business Owner,150000,Conservative,0.322,1,388789,399697.0,0.028,0,0,0,50000,1,0,0,0.0,0,medium,0,80.2,0
CL5300,31,Salaried,400000,Conservative,0.368,0,0,0.0,0.0,0,0,1,50000,1,0,0,0.0,1,low,0,74.2,0
CL5301,59,Business Owner,150000,Conservative,0.614,5,815581,783458.0,-0.039,2,0,1,0,0,1,1,0.573,0,high,0,86.0,1
CL5302,47,Self-Employed,250000,Aggressive,0.356,3,561485,483081.0,-0.14,1,0,1,0,0,0,1,0.0,0,high,1,81.6,1
CL5303,42,Self-Employed,50000,Conservative,0.522,2,220921,222605.0,0.008,0,0,1,0,1,0,1,0.0,0,low,0,85.2,1
CL5304,39,Self-Employed,35000,Conservative,0.48,4,777874,737617.0,-0.052,0,0,1,400000,1,1,0,0.397,0,low,0,86.5,0
CL5305,27,Business Owner,400000,Conservative,0.366,3,456752,415019.0,-0.091,1,0,0,150000,1,0,1,0.0,1,medium,1,93.8,0
CL5306,52,Salaried,150000,Conservative,0.589,2,464880,332390.0,-0.285,0,0,1,150000,1,1,0,0.802,0,low,0,69.5,0
CL5307,28,Self-Employed,250000,Moderate,0.1,0,0,0.0,0.0,0,0,1,150000,0,0,0,0.0,0,low,0,58.1,0
CL5308,46,Business Owner,75000,Moderate,0.6,2,280120,300486.0,0.073,1,0,0,50000,0,0,0,0.0,0,high,0,68.7,0
CL5309,58,Salaried,150000,Moderate,0.271,4,605685,604693.0,-0.002,0,0,1,400000,1,0,1,0.893,0,low,0,79.5,1
CL5310,47,Salaried,250000,Aggressive,0.383,5,1295074,1369996.0,0.058,0,0,1,0,0,0,0,0.518,0,low,0,64.1,1
CL5311,47,Business Owner,75000,Moderate,0.324,1,134651,155690.0,0.156,1,0,0,0,0,0,0,0.339,0,medium,0,64.0,0
CL5312,24,Salaried,35000,Conservative,0.368,1,167687,166395.0,-0.008,0,2,1,10000,0,0,0,0.469,0,medium,0,51.1,0
CL5313,52,Business Owner,700000,Aggressive,0.556,5,1027961,933785.0,-0.092,0,0,0,0,1,1,0,0.638,1,medium,0,64.3,0
CL5314,48,Business Owner,700000,Aggressive,0.315,5,1491054,1307873.0,-0.123,0,1,0,0,0,1,1,0.0,1,high,1,88.3,0
CL5315,51,Self-Employed,400000,Aggressive,0.348,4,875444,725071.0,-0.172,1,0,1,150000,0,0,1,0.0,1,medium,1,82.7,1
CL5316,25,Salaried,700000,Conservative,0.245,4,969748,1168062.0,0.205,0,0,1,0,0,0,1,0.0,1,low,0,61.7,1
CL5317,32,Salaried,700000,Aggressive,0.337,2,600479,628187.0,0.046,0,0,1,400000,0,0,0,0.0,1,low,0,58.8,1
CL5318,31,Business Owner,100000,Conservative,0.405,2,311575,335481.0,0.077,0,0,1,0,0,0,0,0.0,0,medium,0,56.7,0
CL5319,48,Self-Employed,700000,Aggressive,0.274,2,315896,295109.0,-0.066,1,0,1,0,1,1,1,0.0,1,low,0,100.0,0
CL5320,56,Salaried,250000,Conservative,0.367,0,0,0.0,0.0,1,1,1,150000,1,0,0,0.0,0,high,0,78.5,1
CL5321,31,Business Owner,100000,Conservative,0.295,1,81568,76299.0,-0.065,1,0,1,10000,1,0,1,0.0,0,high,0,89.0,1
CL5322,56,Salaried,400000,Conservative,0.314,3,744119,715294.0,-0.039,0,0,1,10000,1,0,0,0.0,1,low,0,91.1,1
CL5323,57,Business Owner,150000,Moderate,0.615,5,1412459,1199804.0,-0.151,2,2,1,150000,1,1,1,0.514,0,high,1,100.0,1
CL5324,52,Salaried,50000,Moderate,0.512,4,474800,523889.0,0.103,1,0,1,150000,1,1,0,0.0,0,medium,0,82.7,1
CL5325,33,Self-Employed,150000,Conservative,0.246,3,515948,536045.0,0.039,0,0,1,150000,1,1,1,0.0,0,low,0,94.9,1
CL5326,52,Salaried,50000,Aggressive,0.581,4,1281547,1398852.0,0.092,1,0,1,50000,1,0,1,0.653,0,medium,0,72.9,1
CL5327,51,Self-Employed,150000,Aggressive,0.509,1,143237,130970.0,-0.086,1,1,1,0,1,0,1,0.0,0,high,1,100.0,1
CL5328,29,Self-Employed,50000,Moderate,0.478,3,493076,566605.0,0.149,0,0,1,400000,0,0,0,0.697,0,low,0,33.9,1
CL5329,61,Business Owner,700000,Conservative,0.659,5,1293677,1057190.0,-0.183,0,0,1,0,0,1,1,0.312,1,low,1,78.1,1
CL5330,54,Salaried,100000,Moderate,0.518,0,0,0.0,0.0,1,0,1,0,1,0,0,0.0,0,low,0,83.1,1
CL5331,60,Salaried,75000,Aggressive,0.413,1,348391,291446.0,-0.163,1,0,1,50000,0,1,0,0.0,0,medium,0,71.6,1
CL5332,31,Salaried,150000,Moderate,0.253,2,453695,426858.0,-0.059,0,0,1,0,1,0,0,0.0,0,low,0,82.4,0
CL5333,41,Self-Employed,250000,Moderate,0.369,1,231578,220372.0,-0.048,0,1,1,0,1,0,0,0.0,0,medium,0,65.7,1
CL5334,40,Self-Employed,100000,Moderate,0.612,1,90908,95683.0,0.053,2,0,1,0,0,1,0,0.0,0,high,0,73.3,1
CL5335,26,Salaried,150000,Conservative,0.6,3,406818,360541.0,-0.114,0,0,1,0,1,1,1,0.0,0,medium,0,100.0,1
CL5336,29,Business Owner,150000,Moderate,0.436,3,648464,689576.0,0.063,0,0,1,0,0,1,1,0.443,0,low,0,77.5,1
CL5337,33,Business Owner,50000,Aggressive,0.412,2,468478,436687.0,-0.068,0,1,1,0,0,0,1,0.0,0,medium,0,72.3,1
CL5338,23,Business Owner,400000,Moderate,0.348,0,0,0.0,0.0,0,1,1,150000,0,0,0,0.0,1,medium,0,56.9,1
